nome,altura,largura,profundidade,peso,image_url,L_imagem,predict
Cadeira Gamer em Couro Pu Reclinavel PEL-C215 </h1>,135.0,55.0,66.0,10.0,https://product-hub-prd.madeiramadeira.com.br/1502411/images/3706f237-e131-4881-bab8-bec67e19ba9673994539cadeiragameremcouropureclinavelpelc21578986259826191600x600.jpg,223831618,76
Cadeira Giratória Job Executiva Ergonômica Escritório,95.0,62.0,65.0,15.0,https://product-hub-prd.madeiramadeira.com.br/1237637/images/175ae8fa-6e87-4ef3-ad12-51b0b0a91e06decor79081440058881600x600.jpg,239806068,32
Cadeira para Escritório Ergonômica Secretária Backsys,100.4,49.0,60.0,15.36,https://product-hub-prd.madeiramadeira.com.br/827772/images/827772_1.jpg,852065933,29
Cadeira Presidente Giratória Martiflex Sun Preta </h1,84.0,65.0,53.0,3.0,https://product-hub-prd.madeiramadeira.com.br/4825449/images/fc4d6622-a4ff-43d2-b3ed-d3e80c3592ca48042166cadeirapresidentegiratoriamartiflexsunpretasun0132pt25pt67711600x600.jpg,225414790,0
Cadeira Office Estofada Leda Base Giratória Preto </h,85.0,44.0,49.0,12.0,https://product-hub-prd.madeiramadeira.com.br/2845704/images/c6edb133-28fc-4d1b-9f03-5dcc19a4bdd235749538cadeiraofficeestofadaledabasegiratoriacromadapreto333461371600x600.jpg,254973322,46
Cadeira Giratória Plaxmetal Secretária Ergoplax - 339,54.3,52.0,54.9,7.79,https://product-hub-prd.madeiramadeira.com.br/2781550/images/7bb2d232-aef4-4175-bcce-bca7d96c9dae63219288cadeiragiratoriaplaxmetalsecretariaergoplax3397011gazin255738043611350x350.jpg,84504473,81
Cadeira Costureira Giratória De Madeira Com Sapata Pa,59.0,55.0,30.0,8.0,https://product-hub-prd.madeiramadeira.com.br/622429632/images/3769777e-40fe-4c38-80f7-bbb668aba875msapataregulagemdealtura02.jpg,663041535,79
Cadeira Executiva Madrid Giratória Regulagem de Altur,102.0,57.0,59.0,9.2,https://product-hub-prd.madeiramadeira.com.br/2813012/images/ff470b6e-ef60-4dce-bfa3-fd26f2eaad049147318213701327cadeiraexecutivamadridgiratoriaregulagemdealturaagasteladapreta1197365371zoom1000x1000.jpg600x600.jpg,232855961,89
Cadeira Presidente Giratória Martiflex Tescaro Braços,81.0,127.0,127.0,14.0,https://product-hub-prd.madeiramadeira.com.br/3134344/images/20cdb82c-d2e3-4a49-a0f1-aafcbc79140920840659cadeirapresidentegiratoriamartiflextescarobracotcourissimopretotes0232pt95tptcopt67711600x600.jpg,216821134,50
Cadeira Escritório Aproximação Fixa Interlocutor Este,58.0,47.0,80.0,12.0,https://product-hub-prd.madeiramadeira.com.br/926003917/images/4aeb49c4-359c-423e-80d7-a6148307527815156196702632a3.png,0,10
Cadeira de Escritório Executiva Ergonômica com Braços,111.0,67.0,118.0,3.0,https://product-hub-prd.madeiramadeira.com.br/4266779/images/d3ff8c30-6b69-449e-b439-62cc2a2eb7f0xpretosku89v6769471600x600.jpg,222952022,76
Cadeira Executiva Pé Palito Tecido Preto Preto</h1>,89.0,68.0,56.0,9.0,https://product-hub-prd.madeiramadeira.com.br/3392532/images/1646abd5-b156-4e5a-be98-3e1b9f439ff027202349cadeiraexecutivapepalitotecidopretoag313s1052041600x600.jpg,234864698,89
Cadeira em Metal e Tela Office Fixa 3314 Preto</h1>,91.0,59.5,52.0,12.0,https://product-hub-prd.madeiramadeira.com.br/1021699/images/23b861fd-a8f4-48ec-bfe7-daa9de6b527590180591cadeiraemmetaletelaofficefixa3314ordesign78985992247771600x600.jpg,228244437,0
Cadeira Esteirinha Alta Sintética Branca com Base Rod,0.95,0.51,52.0,15.5,https://product-hub-prd.madeiramadeira.com.br/531838891/images/b26f3e46-0360-410f-a9e1-6e36c3a4032ec64688825f6e737bcd3ac81962.jpg,750146222,47
Cadeira de Escritório Diretor Prizi Mister - Preta Pr,88.0,111.0,118.0,8.0,https://product-hub-prd.madeiramadeira.com.br/537594750/images/176ee670-b96d-40bd-b84a-d90c544a1a35fcdc9cc6standardresolution.jpg,638301493,63
Cadeira De Escritório Giratória Diretor Computador Te,111.0,52.0,88.0,10.0,https://product-hub-prd.madeiramadeira.com.br/2330555/images/c20610ae-5662-4edf-9056-737e64f098a4coc106best147328341600x600.jpg,221611133,76
Cadeira Para Escritório E Home Office Atenas Base Gir,84.0,118.0,51.0,12.0,https://product-hub-prd.madeiramadeira.com.br/224674313/images/b1cb84cc-7647-4d41-80f6-7ff39d0c6c4317bb6fe8fbd8543ad3932x1143.jpg,639227343,63
Cadeira De Escritório Stay Roal Cinza Assento Rosa Ci,53.0,66.0,127.0,14.0,https://product-hub-prd.madeiramadeira.com.br/642931585/images/6d379493-f367-4291-9e7f-ea56d199cbd7c46b03f8standardresolution.jpg,703030460,57
Cadeira de Escritório Prizi Robot - Preta Preto</h1>,52.0,58.0,67.0,8.0,https://product-hub-prd.madeiramadeira.com.br/134223080/images/fe767fc6-2e73-469f-a8de-1b3f85474178234ec35e696e712e5d7a6cdf95.jpg,411467529,93
Cadeira Diretor Mesh Preta - Or3312 </h1>,98.0,55.0,48.0,12.0,https://product-hub-prd.madeiramadeira.com.br/1912860/images/2efc89cd-c7fa-4da2-a893-701c9d39c4a892241011cadeiradiretormeshpretaor331279081462123691600x600.jpg,240614246,32
Cadeira Presidente PEL-107 Giratória Corino Poliureta,88.0,127.0,67.0,15.0,https://product-hub-prd.madeiramadeira.com.br/1506656/images/21312b08-c768-4315-ab70-19e91c5bc7c577224153cadeirapresidentepel107giratoriacorinopoliuretanoagaspretapelegrin78986259803321600x600.jpg,231528447,89
Cadeira Giratória Job Diretor Executiva Couro Sintéti,103.0,62.0,65.0,16.0,https://product-hub-prd.madeiramadeira.com.br/1793849/images/21cb46e1-3151-4c0c-b7fd-044fc8e24dffdecor79081440185291600x600.jpg,241322949,32
Cadeira Escritório Classic Presidente Marfim Base Cro,120.0,62.0,65.0,15.0,https://product-hub-prd.madeiramadeira.com.br/3654336/images/dcc6e99e-f9b5-4197-a6b0-b03b8a24446455921835cadeiraclassicpresidentecomprealegre100nacionalcremesku149v29167101600x600.jpg,262304878,90
Cadeira Plástica REALPLAST 04 pés-Plástico Preto (Pol,200.0,200.0,200.0,50.0,https://product-hub-prd.madeiramadeira.com.br/237501047/images/65f663b5-539c-41bb-aa57-151acd36c1da151395353523.png,924415246,58
Cadeira Secretária Pé Palito Fixa Tecido - Qualiflex ,30.0,50.0,50.0,7.0,https://product-hub-prd.madeiramadeira.com.br/242515038/images/0d8d28a9-d1ec-40f0-89cf-113e0f60475215146854773preta.jpeg,511417975,83
Cadeira Gamer Pelegrin PEL-3005 Preto/Cinza</h1>,105.0,50.0,81.0,8.0,https://product-hub-prd.madeiramadeira.com.br/1849402/images/7220df47-dd44-4403-b0bf-03ea930d380356942644cadeiragamerpelegrinpel300578986259885121463x600.jpg,173950353,45
Cadeira Fixa Conect Moov sem Braços - Avantti:branco ,84.0,111.0,127.0,5.0,https://product-hub-prd.madeiramadeira.com.br/657908924/images/f98a6e4c-d993-40a1-bda1-c27103958eaa5672131448e6678da3be46a53.jpeg,162852844,16
Cadeira de Escritório Lavoro Baixa Branca Branca</h1>,101.5,70.0,42.0,6.0,https://product-hub-prd.madeiramadeira.com.br/3134915/images/7301e5a4-191a-46a7-95ce-22468f85421289560326cadeiraescritoriolavorobaixabranca0464646435341600x600.jpg,263725052,90
Cadeira Gamer Dazz Marvel Homem Aranha Encosto Reclin,84.0,96.0,66.0,4.0,https://product-hub-prd.madeiramadeira.com.br/263955838/images/86f686d1-6936-4101-bcea-24edd76d7f9e6323.jpg,615593706,72
Cadeira de Escritório Presidente Reclinável Kelter F0,53.0,68.0,84.0,11.0,https://product-hub-prd.madeiramadeira.com.br/4636560/images/20a3bb47-fafc-4a32-8f22-8cd34e23eb88lterf03begef0357621600x600.jpg,249910854,46
Poltrona Gamer Reclinável Material Sintético com 2 Po,84.0,58.0,88.0,4.0,https://product-hub-prd.madeiramadeira.com.br/745112814/images/46c6fe8a-d1ca-4dd4-b257-4a86ca9e98b6935905.jpg,521021330,83
Cadeira Giratória Office Santiago Preto Base Cromada ,93.0,57.0,61.0,15.0,https://product-hub-prd.madeiramadeira.com.br/4176460/images/01e9f5f6-2c05-45a4-bc7d-204eff30621320758561cadeiragiratoriaofficesantiagopretobasecromadadrossisku53768531600x600.jpg,243627243,68
Cadeira Executiva Back System Operativa com Braços Re,108.0,55.0,44.0,16.0,https://product-hub-prd.madeiramadeira.com.br/4126044/images/85a1f488-6b2a-47f8-9d1a-d33e5fcd72034c826bd6e8f34acd9d00c7131a.jpg,1070010781,5
Mocho Estética Slim Cinza Cadeira Brasil </h1>,54.0,58.0,58.0,8.5,https://product-hub-prd.madeiramadeira.com.br/2624009/images/33c2e6f9-57e3-4513-a530-7df9509f4b2a92448029mochoesteticaslimcinzacadeirabrasilprda0dd5rd944b1r1791599x600.jpg,239556486,32
Cadeira Allegra Solna Or Design Vermelho</h1>,83.5,54.0,43.0,4.17,https://product-hub-prd.madeiramadeira.com.br/493148/images/ca96b00e-0721-4f9a-8879-4a65a8b870c0esign78985992229711600x600.jpg,246180205,68
Cadeira de Escritório Presidente Cairo Tela Mesh Pret,115.0,66.0,118.0,5.0,https://product-hub-prd.madeiramadeira.com.br/2316025/images/e757c1b7-358b-4c7e-b5cc-1ce5a4f408ea69441316cadeiraescritoriopresidentecairotelameshpretafia6579pr5881600x600.jpg,228438370,0
Cadeira de Escritório Esteirinha Giratória com Relax ,108.0,60.0,111.0,11.0,https://product-hub-prd.madeiramadeira.com.br/2548926/images/6ea4aefa-304f-4cd5-b602-be2400fa791f38680345cadeiradeescritorioesteirinhagiratoriacomrelaxbranca9490131600x600.jpg,266076073,19
Cadeira Madeira Maciça e Poliuretano Eiffel Botonê Ri,83.0,44.0,53.0,4.5,https://product-hub-prd.madeiramadeira.com.br/309637/images/304cf194-1e44-46f9-ba73-02617d51bae7vatti78995174169601600x600.jpg,239009012,32
Cadeira Formiga Giratoria - Laranja </h1>,84.0,88.0,127.0,5.0,https://product-hub-prd.madeiramadeira.com.br/843759035/images/d0fbb3f7-ecaf-46ea-addc-36a47fa44b484variacao50120170605103503.jpg,288880359,74
Cadeira Eames Tower Azul Bic Empório Tiffany Base Cob,127.0,67.0,84.0,14.0,https://product-hub-prd.madeiramadeira.com.br/951388983/images/e36540da-768f-4f50-acd6-ce4b9b40d390standardresolution.jpg,688679647,7
Cadeira Secretária Fixa Trapézio Linha Square </h1>,75.0,42.0,41.0,12.0,https://product-hub-prd.madeiramadeira.com.br/3520751/images/0a4b0901-2283-4ebb-9e89-7b8cdc677d4a90249226cadeirasecretariafixatrapeziolinhasquareamarelodo000212102191510x600.jpg,208367757,50
Cadeira Gamer Mx8 Giratória Preto/Vermelho Mymax Pret,129.0,64.0,69.0,20.0,https://product-hub-prd.madeiramadeira.com.br/4106527/images/486193ad-7a66-45d7-b423-984969e29ae527023562cadeiragamermx8giratoriapretovermelhomymax009065my74241600x600.jpg,230922213,0
Cadeira de Escritório Diretor Executiva New Onix Cour,101.0,66.0,69.0,24.0,https://product-hub-prd.madeiramadeira.com.br/1708187/images/1b4bba97-fe02-475d-af3f-84bc07a1ff2b39630281cadeiradeescritoriodiretorexecutivanewonixcouroecologicopretolyamdecor79081440087041600x600.jpg,205823444,31
Cadeira de Escritório Eames Esteirinha Baixa Preta Co,92.0,46.5,61.0,7.0,https://product-hub-prd.madeiramadeira.com.br/1021633/images/e7bc9211-dd01-4cbe-8a8e-593cca67a7e9cadeiradeescritorioeamesesteirinhabaixapretacourosintetico1321241.jpg,421197134,56
Cadeira De Jantar Virgínia Compose Veludo Bege e Vinh,100.0,52.0,57.0,12.0,https://product-hub-prd.madeiramadeira.com.br/175825901/images/8fd78dfb-10b7-4416-9386-d11e625ed8a4ee03e29f0b1bc5e8a59cd4e15b.jpg,2275857832,21
Cadeira de Escritório Day Presidente Azul Base Preta ,109.0,62.0,62.0,8.0,https://product-hub-prd.madeiramadeira.com.br/4012383/images/28acb0de-6342-4ceb-8426-7304a72ad96f72051510cadeiraescritoriodaypresidentegiratoriarecliniorosegoldazulsku177v36972811298x500.jpg,84336250,81
Cadeira Yanka Daf Mobiliário Chumbo</h1>,82.0,48.0,54.0,10.0,https://product-hub-prd.madeiramadeira.com.br/708114/images/145e8583-8bb8-48bf-8761-0e9b0318dfdfriochumbo1643039170200zoom.jpg,1574313005,70
Cadeira Para Escritório E Home Office Zara Base Girat,88.0,66.0,52.0,14.0,https://product-hub-prd.madeiramadeira.com.br/860735706/images/a9e525c5-9549-4d8b-8da5-4571d5108eaa2e83e54b85b18fe027738x1048.jpg,485623537,4
Cadeira Presidente Giratória Gomada Vermelha Vermelha,127.0,62.0,51.0,4.0,https://product-hub-prd.madeiramadeira.com.br/4715972/images/4c20f291-acee-4702-b5ba-33e25bb769ef66417632cadeirapresidentegiratoriagomadavermelhates043252vermelha102471400x600.jpg,150878874,97
Cadeira Game New WG-02: Verde Verde</h1>,67.0,67.0,58.0,4.0,https://product-hub-prd.madeiramadeira.com.br/845361945/images/a9aaa8ff-2c98-4814-aa42-45373447f1f2c4cd56147504977311396verde.jpg,961185389,77
Cadeira Costureira Giratória De Madeira Com Rodinha P,59.0,55.0,30.0,8.0,https://product-hub-prd.madeiramadeira.com.br/106869479/images/15f4cc47-4da0-40a4-91a1-d15f6ae2a9ebadeiracomregulagemaltura01.jpg,675613283,61
Cadeira Secretária Trapézio – Corino Preto – MARTIFLE,200.0,200.0,200.0,50.0,https://product-hub-prd.madeiramadeira.com.br/774877667/images/73629026-af92-4e47-a9a8-998fce1901e3151374957181.png,960754760,77
Cadeira para Obesos até 200Kg Linha Obeso Marrom </h1,53.0,70.0,127.0,3.0,https://product-hub-prd.madeiramadeira.com.br/2628636/images/2d981fc7-4400-44e6-ac1e-6322f59a490514837288cadeiraparaobesosate200kglinhaobesomarromdo000005smplb256573400x600.jpg,152329660,97
Cadeira para Sala de Jantar Slick I'm In Home Marrom<,83.0,46.0,52.0,10.0,https://product-hub-prd.madeiramadeira.com.br/712937/images/12d1562f-d497-4e2d-a435-f53a9739eb18emushroom1646342105200zoom.jpg,1562147016,17
Cadeira de Escritório Ergonômica Tela com Braços Rce ,54.0,46.0,42.0,7.0,https://product-hub-prd.madeiramadeira.com.br/2771852/images/482cd732-f2a9-4fcf-8133-507d849a774b14460387cadeiraescritorioergonomicatelacombracorcepreto78913841681331372x600.jpg,113476917,84
Cadeira Esteirinha Alta Sintética Caramelo com Base R,0.95,0.51,96.0,15.52,https://product-hub-prd.madeiramadeira.com.br/448162065/images/29ce83b6-9b37-459a-a095-2001d2455a5f54fca9ba4796a1d6d535f18071.jpg,719308986,18
Cadeira Gamer Dazz Serie M 625170 PRETO/ROSA</h1>,67.0,69.0,138.0,20.0,https://product-hub-prd.madeiramadeira.com.br/2472669/images/ed7e3d0b-4f09-4507-a5ea-5d431939718feriem62517096524321600x600.jpg,231583260,89
Cadeira Presidente Esteirinha Eames Estofada Branca <,107.0,56.0,61.0,14.0,https://product-hub-prd.madeiramadeira.com.br/492340462/images/72e13204-5777-48cb-a8c1-b2968c9bb64fa2b3793513059a86960ef14785759f,726531401,18
Cadeira Presidente Charles Eames Esteirinha Couro Pu ,118.0,81.0,111.0,7.0,https://product-hub-prd.madeiramadeira.com.br/642886515/images/ea6c4e56-9210-440d-89d2-65304b7d0274150726652833007cinza1.jpg,1066269165,5
Cadeira Decorativa para Escritório Recepção Ohana Fix,80.5,62.0,55.0,14.0,https://product-hub-prd.madeiramadeira.com.br/2130607/images/cbc03674-79ae-4bed-a82f-df7a6ca8af7d30180489cadeiradecorativaparaescritoriorecepcaoohanafixalinhobegegranbelosku362874281600x600.jpg,247009637,68
Cadeira Florença Caramelo Base Fixa Cromada Caramelo<,111.0,67.0,51.0,11.0,https://product-hub-prd.madeiramadeira.com.br/708558602/images/467861f6-b84b-4ab0-bc0c-8484a37ab99538bbd405standardresolution.jpg,685561799,7
Cadeira Gamer Giratória Com Apoio de Pé Kelter Vermel,88.0,84.0,51.0,6.0,https://product-hub-prd.madeiramadeira.com.br/775179190/images/eb876b53-401b-4682-8e0b-9e1220481b9d85c792cfd56b4ab36eebcfd0d0.jpg,596813084,54
Cadeira de Escritório Presidente Executiva Giratória ,84.0,68.0,118.0,14.0,https://product-hub-prd.madeiramadeira.com.br/2929981/images/1fe23373-fedf-42be-bc2b-ab2e1eac59655815152197511397cadeiradeescritoriopresidenteexecutivagiratoriacomapoiodecabecaadditlyamdecorsku18579481zoom1000x1000.jpg600x600.jpg,220670103,76
Cadeira Escritório Presidente Pelegrin PEL-3961H Cour,120.0,68.0,84.0,18.0,https://product-hub-prd.madeiramadeira.com.br/458460593/images/c18d1296-c17a-4561-add1-45b70d62f044standardresolution.jpg,627094088,12
Cadeira Escritório Diretor Eames em Tela - Preta:1 Ca,84.0,84.0,84.0,4.0,https://product-hub-prd.madeiramadeira.com.br/482115631/images/fad21103-b366-484a-9223-60b7733c79f49d15185693331dsc0417copiar.jpg,765967603,47
Cadeira de Escritório Interlocutor Trapézio - Corino ,75.0,45.0,42.0,7.0,https://product-hub-prd.madeiramadeira.com.br/2343895/images/772fcb14-31d3-4b14-838a-d727bae5534078781420cadeirasecretariatrapeziocorinopretomartiflex311033110321831463x463.jpg,135876709,71
Cadeira Lisboa Office Diretor Branca Branco</h1>,92.0,63.0,61.0,13.0,https://product-hub-prd.madeiramadeira.com.br/918136891/images/45bdc154-da8d-4640-a706-5caaf493e37fstandardresolution.jpg,721006882,18
Cadeira Giratória Job Executiva Ergonômica Escritório,103.0,58.0,54.0,5.0,https://product-hub-prd.madeiramadeira.com.br/2490660/images/33864167-65db-4843-ba81-988481e315dbitoriotyeweqwq45331500x500.jpg,140568923,51
Cadeira Escritório Fratini Shanghai Regulável Rodas P,111.0,96.0,52.0,10.0,https://product-hub-prd.madeiramadeira.com.br/823650881/images/5cbbd8a9-1cd6-4037-bbc4-7c45f7b9c085standardresolution.jpg,633359842,12
Cadeira Office Lisboa Branca Rivatti </h1>,52.0,68.0,67.0,12.0,https://product-hub-prd.madeiramadeira.com.br/867637439/images/eb8b2ca1-deef-4dff-9010-56aa9317593433898290092401product2.jpg,157931575,16
Cadeira Secretária Giratória Couro Ecológico Rosa Ros,87.0,41.0,50.0,3.0,https://product-hub-prd.madeiramadeira.com.br/4403218/images/6ebd40cc-15c5-4bb9-8eb3-b1ce01a2a79945870389cadeirasecretariagiratoriacouroecologicorosaag401t4652041600x600.jpg,244176187,68
Cadeira Giratória Elen Nude Base Madeira </h1>,79.0,54.0,56.5,10.0,https://product-hub-prd.madeiramadeira.com.br/3237855/images/9328f9e8-880a-4954-a502-29bf037a250c89982748cadeiragiratoriaelennudebasemadeiradrossisku41115531600x600.jpg,261450800,90
Cadeira Caixa Executiva </h1>,51.0,58.0,96.0,13.0,https://product-hub-prd.madeiramadeira.com.br/1802738/images/b769053e-3c62-42c8-a6a0-9f8483e7a20a80010354cadeiracaixaexecutivasku18118661500x500.jpg,169829163,45
Cadeira Secretária Pelegrin PEL-6520 Tela Mesh Preta ,84.0,45.0,81.0,10.0,https://product-hub-prd.madeiramadeira.com.br/2261124/images/23932867-99c0-4b94-a860-0555957541ea5f9b8f79cdcc406e9bac1b819b8e986579945650cadeirasecretariapelegrinpel6520telameshpreta79082706006811411x600.jpg,159923139,16
Cadeira Esteirinha Baixa Caramelo Sintético e Base Ro,0.8,0.51,67.0,14.74,https://product-hub-prd.madeiramadeira.com.br/499407774/images/47f8a3a3-7607-41f2-93c1-dae0d5d06b833705e0c361cadeiracaramelo1.jpg,703045298,57
Cadeira Fixa Estofada W-50A Preta </h1>,72.0,50.0,54.0,15.0,https://product-hub-prd.madeiramadeira.com.br/364691115/images/0c40231c-0e43-4bec-b901-e2575f61c4007011c268dfa151886167741284.jpg,727443543,18
Cadeira Gamer Pelegrin em Couro Pu PEL-3017 </h1>,111.0,53.0,67.0,14.0,https://product-hub-prd.madeiramadeira.com.br/1974369/images/b07b5cb9-dca5-4f74-a3c6-eaca047b0f9482945085cadeiragamerpelegrinemcouropupel3017pretaecinza79082706000321450x600.jpg,168298536,45
Cadeira Gamer Profissional Ergonômica Reclinável Tc3 ,81.0,118.0,84.0,9.0,https://product-hub-prd.madeiramadeira.com.br/3791731/images/072685ce-3492-4b5d-b979-8e0a24e6868021115120cadeiragamerprofissionalergonomicareclinaveltc3allblackthunderx3sku17996591600x600.jpg,221050993,76
Cadeira de Escritório Tescaro Presidente Reforçada Go,66.0,81.0,118.0,7.0,https://product-hub-prd.madeiramadeira.com.br/4087235/images/67cf2385-44ce-4d1d-9063-b0da646cc0d287979354cadeiraparaescritoriotescaropresidentereforcadagomadasembracossinteticopretosku105v216936811450x600.jpg,151178004,97
Cadeira Secretaria Kids Pelegrin PEL-3300 Tela Mesh A,118.0,52.0,67.0,6.0,https://product-hub-prd.madeiramadeira.com.br/559637350/images/33250f69-0332-4555-9f82-4801f56f853astandardresolution.jpg,693971570,57
Cadeira Gamer Thunderx3 TGC12 EVO Azul </h1>,67.0,66.0,58.0,12.0,https://product-hub-prd.madeiramadeira.com.br/730739678/images/558459c9-1dda-4845-80c2-a08a0dacb9771.jpg,182694457,82
Cadeira Para Escritório E Home Office Zara Base Girat,84.0,96.0,111.0,14.0,https://product-hub-prd.madeiramadeira.com.br/295711476/images/ff35a06e-3f9a-4502-af28-1e688629788785835286c1b0199d48732x1048.jpg,490843687,4
Cadeira de Escritorio Relax Preta Multilaser - GA211 ,66.0,64.0,118.0,13.7,https://product-hub-prd.madeiramadeira.com.br/640836912/images/3b478ab1-478a-4f8b-a0d4-71f2fcc702d6ga21100.jpg,659719953,79
Poltrona Eames Presidente Linha Capa em Madeira </h1>,53.0,62.0,52.0,9.0,https://product-hub-prd.madeiramadeira.com.br/2729222/images/54724538-1141-4583-a0f3-4057185b38be46167523poltronaeamespresidentelinhacapaemmadeirapretodo000125pt356571400x600.jpg,142828850,51
Cadeira Presidente Eames Escritório Esteirinha Tela C,107.0,56.0,61.0,10.0,https://product-hub-prd.madeiramadeira.com.br/223722712/images/1ce19566-98c5-4286-908c-eb0e42640dd9e772dca2d4cc21d77af9f7f8a5309c,699781387,57
Cadeira Office Base Cromada Com Rodizio Giratória Saa,58.0,96.0,111.0,8.0,https://product-hub-prd.madeiramadeira.com.br/401935523/images/7bde8f75-26c5-4ece-95f5-2d62a0c2fa9915117460227saarinenbranco3.jpg,1066981374,5
